RECID|RAKNONRAK|KodeToko|TIPERAK|NORAK|KET_RAK|NAMA_RAK|NOSHELF|KET_SHELF|KIRIKANAN|DEPANBLK|ATASBAWAH|DIVISI|PRDCD|PLUMD|KODESHELF|TKIRIKANAN|TATASBAWAH|TDEPANBLK|QTY|QTY_LENGTH|PKM|MINDISP|NPLUS|TGL_MULAI|TGL_AKHIR|KET|ADDID|ADDTIME|UPDID|UPDTIME|TGL_NP1|TGL_NP2
|R|XXX|A|54526|CONFECTIONARY 2 RAK DOUBLE ALL SOCIO NAS|1CON02D0_SD1_AL_NAS54526|17||2|1|1||10000765|10000765||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|54526|CONFECTIONARY 2 RAK DOUBLE ALL SOCIO NAS|1CON02D0_SD1_AL_NAS54526|17||1|1|1||10000766|10000766||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|64396|BEVERAGE 3 RAK SINGLE|BEV03U64396|1|1|10|1|1||10000771|10000771||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|64396|BEVERAGE 3 RAK SINGLE|BEV03U64396|1|1|2|1|1||10000772|10000772||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|39|AKRILIC COSMETICE|8|1|1||10000798|10000798||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|18||6|1|1||10000859|10000859||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|28||3|1|1||10000861|10000861||1|2|2|0|0.00|0|4|0||||||31/10/2025 06:47:10||||
|R|XXX|A|86367|DETERGENT DISINFECTANT 6 RAK DOUBLE ALL SOCIO NASIONAL|1DND06D0_SD1_AL_NAS86367|25||3|1|1||10000955|10000955||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|28||2|1|1||10000975|10000975||1|2|2|0|0.00|0|4|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|39|AKRILIC COSMETICE|7|1|1||10001014|10001014||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|66||2|1|1||10001017|10001017||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|5||2|1|1||10001093|10001093||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|5||1|1|1||10001094|10001094||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|3884|STATIONARY 1 RAK DOUBLE 150 CM|STA01DX03884|2||6|1|1||10001132|10001132||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|59||9|1|1||10001365|10001365||1|1|4|0|0.00|0|4|0||||||31/10/2025 06:47:10||||
|R|XXX|A|54531|CONFECTIONARY 4 MEJA KASIR ALL SOCIO NAS|1COC04N0_SD1_AL_NAS54531|14||2|1|1||10001414|10001414||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|49407|RAK BATTERY 1RAK  NON REGULAR ALL SOCIO NAS|1BAT01N0_SD1_AL_NAS49407|1||3|1|1||10001527|10001527||1|2|1|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|37||14|1|1||10001636|10001636||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|64||2|1|1||10001826|10001826||1|1|4|0|0.00|0|4|0||||||31/10/2025 06:47:10||||
|R|XXX|A|82610|MEDICINE 1 RAK SINGLE|MED01S82610|1||5|1|1||10002047|10002047||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|19||4|1|1||10002101|10002101||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|55||4|1|1||10002246|10002246||1|1|3|0|0.00|0|3|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|29||7|1|1||10002258|10002258||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|18||8|1|1||10002350|10002350||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|10||2|1|1||10002560|10002560||2|1|5|0|0.00|0|10|0||||||31/10/2025 06:47:10||||
|R|XXX|A|54526|CONFECTIONARY 2 RAK DOUBLE ALL SOCIO NAS|1CON02D0_SD1_AL_NAS54526|16||1|1|1||10002564|10002564||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|29||2|1|1||10002565|10002565||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|13||4|1|1||10002595|10002595||1|1|8|0|0.00|0|8|0||||||31/10/2025 06:47:10||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|13||3|1|1||10002602|10002602||1|1|6|0|0.00|0|6|0||||||31/10/2025 06:47:11||||
|R|XXX|A|82610|MEDICINE 1 RAK SINGLE|MED01S82610|1||18|1|1||10002676|10002676||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|15|ACRULI|3|1|2||10002765|10002765||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|15|ACRULI|4|1|2||10002766|10002766||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|15|ACRULI|2|1|3||10002767|10002767||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|15|ACRULI|5|1|2||10002768|10002768||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2253|CLOTHING & APPAREL - 1 RAK DOUBLE 150 CM|CNA01DX02253|3||7|1|1||10002788|10002788||1|4|1|0|0.00|0|3|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2253|CLOTHING & APPAREL - 1 RAK DOUBLE 150 CM|CNA01DX02253|3||7|1|2||10002789|10002789||1|5|1|0|0.00|0|4|0||||||31/10/2025 06:47:10||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|1||1|1|1||10002835|10002835||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|82610|MEDICINE 1 RAK SINGLE|MED01S82610|6|ACRILIC OBAT|16|1|2||10002862|10002862||1|1|10|0|0.00|0|10|0||||||31/10/2025 06:47:10||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|21||10|1|1||10002893|10002893||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|21||11|1|1||10002894|10002894||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|15|ACRULI|1|1|2||10002915|10002915||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|82610|MEDICINE 1 RAK SINGLE|MED01S82610|7||1|1|1||10002941|10002941||2|1|3|0|0.00|0|6|0||||||31/10/2025 06:47:10||||
|R|XXX|A|82610|MEDICINE 1 RAK SINGLE|MED01S82610|4||12|1|1||10002978|10002978||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|18||4|1|1||10002983|10002983||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|11||11|1|1||10002989|10002989||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|19||13|1|1||10003018|10003018||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|35051|BREAKFAST 2 RAK DOUBLE EXTENDER|BRE2DXX35051|9||11|1|1||10003061|10003061||1|1|3|0|0.00|0|3|0||||||31/10/2025 06:47:10||||
|R|XXX|A|27634|HOUSE HOLD NON ELECTRIC MECHANICAL TOOLS & ELECTRICAL 2 RAK DOUBLE  ( INCL ACRYLIC PET FOOD )|HNM2DX27634|7||12|1|1||10003074|10003074||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|35051|BREAKFAST 2 RAK DOUBLE EXTENDER|BRE2DXX35051|9||3|1|1||10003091|10003091||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGLE|MBF06U02337|10||10|1|1||10003111|10003111||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|51||3|1|1||10003144|10003144||1|1|7|0|0.00|0|7|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|4||12|1|1||10003163|10003163||1|2|1|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|86367|DETERGENT DISINFECTANT 6 RAK DOUBLE ALL SOCIO NASIONAL|1DND06D0_SD1_AL_NAS86367|35||2|1|1||10003272|10003272||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|G|42117|DANCING UP SHELFING 1 BAWAH|DU1BMKT42117|1||2|1|1||10003272|10003272||1|1|6|0|0.00|0|0|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|30||2|1|1||10003324|10003324||1|1|5|0|0.00|0|5|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|22||8|1|1||10003336|10003336||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|22||9|1|1||10003337|10003337||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|35051|BREAKFAST 2 RAK DOUBLE EXTENDER|BRE2DXX35051|12||8|1|1||10003340|10003340||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|86367|DETERGENT DISINFECTANT 6 RAK DOUBLE ALL SOCIO NASIONAL|1DND06D0_SD1_AL_NAS86367|25||2|1|1||10003359|10003359||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|10||9|1|1||10003362|10003362||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|34074|BABY KIDS CARE 2 RAK DOUBLE 150 CM|BKC2DX34074|6||9|1|1||10003369|10003369||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|34||4|1|1||10003373|10003373||1|1|8|0|0.00|0|8|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|8||6|1|1||10003374|10003374||1|1|5|0|0.00|0|5|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|70||3|1|1||10003381|10003381||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|64396|BEVERAGE 3 RAK SINGLE|BEV03U64396|10||7|1|1||10003389|10003389||1|1|5|0|0.00|0|5|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|23||11|1|1||10003391|10003391||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|59||8|1|1||10003404|10003404||1|1|4|0|0.00|0|4|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|70||6|1|1||10003422|10003422||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|59||6|1|1||10003424|10003424||1|1|3|0|0.00|0|3|0||||||31/10/2025 06:47:10||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|34||5|1|1||10003426|10003426||1|1|6|0|0.00|0|6|0||||||31/10/2025 06:47:10||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|13||5|1|1||10003427|10003427||1|1|6|0|0.00|0|6|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|2||5|1|1||10003435|10003435||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|35051|BREAKFAST 2 RAK DOUBLE EXTENDER|BRE2DXX35051|8||9|1|1||10003453|10003453||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|90912|JAM 1 WING RAK JK1 JK2 BG1 BG2 TG1 TG2 LBK PWK BKS|1JAM01N0_SD1_AL_JK190912|1||4|1|1||10003457|10003457||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|86367|DETERGENT DISINFECTANT 6 RAK DOUBLE ALL SOCIO NASIONAL|1DND06D0_SD1_AL_NAS86367|33||12|1|1||10003479|10003479||2|1|1|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|54526|CONFECTIONARY 2 RAK DOUBLE ALL SOCIO NAS|1CON02D0_SD1_AL_NAS54526|17||6|1|1||10003481|10003481||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|54531|CONFECTIONARY 4 MEJA KASIR ALL SOCIO NAS|1COC04N0_SD1_AL_NAS54531|5||1|1|1||10003485|10003485||2|1|2|0|0.00|0|4|0||||||31/10/2025 06:47:10||||
|R|XXX|A|54526|CONFECTIONARY 2 RAK DOUBLE ALL SOCIO NAS|1CON02D0_SD1_AL_NAS54526|17||7|1|1||10003491|10003491||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|86367|DETERGENT DISINFECTANT 6 RAK DOUBLE ALL SOCIO NASIONAL|1DND06D0_SD1_AL_NAS86367|24||5|1|1||10003498|10003498||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|6||10|1|1||10003503|10003503||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|73||1|1|1||10003507|10003507||1|1|3|0|0.00|0|3|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|52||15|1|1||10003511|10003511||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|82610|MEDICINE 1 RAK SINGLE|MED01S82610|6|ACRILIC OBAT|6|1|4||10003514|10003514||1|1|3|0|0.00|0|3|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|12||1|1|1||10003517|10003517||6|1|6|0|0.00|0|36|0||||||31/10/2025 06:47:10||||
|R|XXX|G|42122|DANCING UP SHELFING 4 ATAS|DU4AMKT42122|1||2|1|1||10003517|10003517||1|1|10|0|0.00|0|0|0||||||31/10/2025 06:47:10||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|24||3|1|1||10003519|10003519||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|24||2|1|1||10003520|10003520||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|27634|HOUSE HOLD NON ELECTRIC MECHANICAL TOOLS & ELECTRICAL 2 RAK DOUBLE  ( INCL ACRYLIC PET FOOD )|HNM2DX27634|3|HANGER 15 CM|5|1|1||10003530|10003530||1|1|4|0|0.00|0|4|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|1||7|1|1||10003550|10003550||1|2|1|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|2||4|1|1||10003569|10003569||2|2|1|0|0.00|0|4|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|21|AKLIRILIC HAIR COLOUR|6|1|1||10003616|10003616||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|5||2|1|1||10003627|10003627||1|1|6|0|0.00|0|6|0||||||31/10/2025 06:47:10||||
|R|XXX|A|64396|BEVERAGE 3 RAK SINGLE|BEV03U64396|14||4|1|1||10003627|10003627||1|1|3|0|0.00|0|3|0||||||31/10/2025 06:47:10||||
|R|XXX|A|86367|DETERGENT DISINFECTANT 6 RAK DOUBLE ALL SOCIO NASIONAL|1DND06D0_SD1_AL_NAS86367|20||7|1|1||10003645|10003645||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|86367|DETERGENT DISINFECTANT 6 RAK DOUBLE ALL SOCIO NASIONAL|1DND06D0_SD1_AL_NAS86367|20||6|1|1||10003646|10003646||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|82610|MEDICINE 1 RAK SINGLE|MED01S82610|6|ACRILIC OBAT|13|1|4||10003650|10003650||1|1|4|0|0.00|0|4|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGLE|MBF06U02337|38||4|1|1||10003653|10003653||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|26||8|1|1||10003682|10003682||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|25||9|1|1||10003683|10003683||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|6||3|1|1||10003696|10003696||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|6||4|1|1||10003697|10003697||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|86367|DETERGENT DISINFECTANT 6 RAK DOUBLE ALL SOCIO NASIONAL|1DND06D0_SD1_AL_NAS86367|20||2|1|1||10003706|10003706||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGLE|MBF06U02337|12||5|1|1||10003707|10003707||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|27398|RAK TELUR PERISHABLE 1|RTL127398|1|NAS|1|1|1||10003795|10003795||1|1|120|0|0.00|0|120|0||||||31/10/2025 06:47:11||||
|R|XXX|A|82610|MEDICINE 1 RAK SINGLE|MED01S82610|1||6|1|1||10003799|10003799||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|13||1|1|1||10003800|10003800||1|2|5|0|0.00|0|10|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|13||2|1|1||10003801|10003801||1|1|5|0|0.00|0|5|0||||||31/10/2025 06:47:11||||
|R|XXX|A|86367|DETERGENT DISINFECTANT 6 RAK DOUBLE ALL SOCIO NASIONAL|1DND06D0_SD1_AL_NAS86367|1||1|1|1||10003813|10003813||1|3|1|0|0.00|0|3|0||||||31/10/2025 06:47:10||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|45||1|1|1||10003814|10003814||8|1|6|0|0.00|0|48|0||||||31/10/2025 06:47:10||||
|R|XXX|A|64396|BEVERAGE 3 RAK SINGLE|BEV03U64396|19||1|1|1||10003814|10003814||13|1|3|0|0.00|0|39|0||||||31/10/2025 06:47:10||||
|R|XXX|G|1481|MODUL PALING MURAH MAREKTING|PM1MKT01481|1||3|1|1||10003814|10003814||1|1|1|0|0.00|0|0|0||||||31/10/2025 06:47:10||||
|R|XXX|A|35051|BREAKFAST 2 RAK DOUBLE EXTENDER|BRE2DXX35051|14||2|1|1||10003828|10003828||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|71||1|1|1||10003840|10003840||1|1|3|0|0.00|0|3|0||||||31/10/2025 06:47:11||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|5||4|1|1||10003842|10003842||1|1|6|0|0.00|0|6|0||||||31/10/2025 06:47:11||||
|R|XXX|A|64396|BEVERAGE 3 RAK SINGLE|BEV03U64396|14||6|1|1||10003842|10003842||1|1|3|0|0.00|0|3|0||||||31/10/2025 06:47:11||||
|R|XXX|A|54526|CONFECTIONARY 2 RAK DOUBLE ALL SOCIO NAS|1CON02D0_SD1_AL_NAS54526|1||3|1|1||10003844|10003844||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|54531|CONFECTIONARY 4 MEJA KASIR ALL SOCIO NAS|1COC04N0_SD1_AL_NAS54531|6||1|1|1||10003845|10003845||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|35051|BREAKFAST 2 RAK DOUBLE EXTENDER|BRE2DXX35051|5||8|1|1||10003873|10003873||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|82610|MEDICINE 1 RAK SINGLE|MED01S82610|1||4|1|1||10003895|10003895||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|35051|BREAKFAST 2 RAK DOUBLE EXTENDER|BRE2DXX35051|7||1|1|1||10003922|10003922||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|G|42120|DANCING UP SHELFING 3 ATAS|DU3AMKT42120|1||5|1|1||10003922|10003922||1|1|6|0|0.00|0|0|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|44||1|1|1||10003931|10003931||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|49407|RAK BATTERY 1RAK  NON REGULAR ALL SOCIO NAS|1BAT01N0_SD1_AL_NAS49407|5||7|1|1||10003939|10003939||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|90912|JAM 1 WING RAK JK1 JK2 BG1 BG2 TG1 TG2 LBK PWK BKS|1JAM01N0_SD1_AL_JK190912|3||5|1|1||10003941|10003941||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
